PiS,KO,Lewica,PSL-Kukiz15,Konfederacja,niez.
-1.0,1.0,1.0,1.0,0.6,1.0
1.0,0.9699248120300752,0.9387755102040817,1.0,0.1111111111111111,1.0
-1.0,-0.9850746268656716,1.0,1.0,-0.5555555555555556,-1.0
1.0,0.9849624060150376,1.0,0.0,0.1111111111111111,1.0
-0.9401709401709402,0.9699248120300752,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.9310344827586207,0.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,0.9849624060150376,1.0,1.0,1.0,1.0
-0.9914529914529915,0.9925373134328358,1.0,1.0,1.0,1.0
-1.0,1.0,0.8571428571428571,1.0,0.9,1.0
1.0,1.0,1.0,1.0,-1.0,1.0
-1.0,0.9924242424242424,1.0,1.0,0.9090909090909091,1.0
-1.0,1.0,0.9583333333333334,1.0,0.8181818181818182,1.0
0.9914163090128756,0.9924812030075187,1.0,0.23333333333333334,-0.9090909090909091,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,0.9694656488549618,0.8125,0.9666666666666667,1.0,-1.0
-0.9956140350877193,-1.0,-1.0,-0.7241379310344828,0.7272727272727273,1.0
0.7931034482758621,-1.0,-1.0,-1.0,0.0,-1.0
-1.0,-1.0,-1.0,-0.9285714285714286,-1.0,-1.0
-1.0,-0.9848484848484849,-1.0,-1.0,-0.6363636363636364,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.9913419913419913,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,-0.9848484848484849,-1.0,-1.0,0.7272727272727273,-1.0
-0.9914163090128756,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9826086956521739,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,-1.0,-1.0,-1.0,-0.9090909090909091,-1.0
0.9914529914529915,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.9957264957264957,-1.0,-1.0,-1.0,0.1,-1.0
1.0,-1.0,-1.0,-1.0,-0.8,-1.0
1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,-1.0,-1.0,-0.9666666666666667,-0.875,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9827586206896551,-1.0,-1.0,-1.0,-1.0,-1.0
0.9574468085106383,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9914529914529915,-1.0,-1.0,-1.0,-1.0,-1.0
0.9914163090128756,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,-1.0,-1.0,-1.0,-0.9090909090909091,-1.0
-0.9914163090128756,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,0.0,-1.0,-1.0,-1.0
-0.9914163090128756,0.9924242424242424,1.0,1.0,1.0,1.0
1.0,-0.9850746268656716,-1.0,-1.0,-0.6666666666666666,-1.0
1.0,-1.0,-0.9795918367346939,-1.0,-1.0,0.0
1.0,-0.9844961240310077,-1.0,-0.9629629629629629,-0.5,-1.0
1.0,0.976,-1.0,0.0,-0.1111111111111111,1.0
-0.9828326180257511,1.0,1.0,1.0,0.8888888888888888,-1.0
-1.0,1.0,0.0,1.0,1.0,-1.0
-1.0,0.9848484848484849,1.0,1.0,1.0,1.0
-1.0,0.9923664122137404,-1.0,1.0,1.0,1.0
-1.0,0.038461538461538464,-1.0,1.0,1.0,1.0
-1.0,0.007633587786259542,1.0,-1.0,0.875,0.0
-1.0,0.9922480620155039,-1.0,1.0,1.0,1.0
-1.0,0.007633587786259542,1.0,1.0,0.9,0.0
-1.0,1.0,1.0,1.0,-1.0,1.0
-1.0,1.0,1.0,1.0,-1.0,1.0
-0.9914163090128756,1.0,0.0,-0.8571428571428571,1.0,1.0
-1.0,0.9923664122137404,1.0,0.9259259259259259,0.75,1.0
-1.0,1.0,1.0,1.0,0.25,1.0
-1.0,0.9846153846153847,-1.0,1.0,1.0,1.0
-1.0,0.9922480620155039,-0.020833333333333332,1.0,1.0,1.0
-1.0,0.03816793893129771,0.0,1.0,1.0,1.0
-1.0,0.007692307692307693,-0.9591836734693877,-0.8620689655172413,1.0,0.0
-1.0,0.9618320610687023,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,-0.9846153846153847,1.0,1.0,1.0,-1.0
-1.0,0.9767441860465116,-0.9583333333333334,1.0,1.0,1.0
-1.0,0.9847328244274809,-1.0,1.0,-1.0,1.0
-1.0,1.0,1.0,1.0,-0.8888888888888888,1.0
-1.0,-0.96875,-1.0,-0.7857142857142857,1.0,-1.0
-1.0,1.0,1.0,0.9230769230769231,-0.1111111111111111,0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,-0.015503875968992248,-1.0,-0.9259259259259259,1.0,0.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,1.0,-0.9591836734693877,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,0.015151515151515152,-1.0,1.0,1.0,0.0
-1.0,0.007692307692307693,0.0,1.0,1.0,0.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,0.023255813953488372,0.9583333333333334,1.0,1.0,0.0
-1.0,0.0,-1.0,1.0,1.0,0.0
-1.0,0.9846153846153847,-1.0,1.0,-0.7777777777777778,1.0
-1.0,0.0078125,-1.0,-0.7857142857142857,1.0,0.0
-1.0,0.9846153846153847,-1.0,1.0,1.0,1.0
-1.0,0.9923076923076923,1.0,1.0,1.0,1.0
-0.9914893617021276,1.0,1.0,1.0,1.0,1.0
-1.0,0.015267175572519083,-1.0,1.0,1.0,0.0
-1.0,0.08270676691729323,1.0,-0.7142857142857143,-1.0,0.0
-0.9913419913419913,0.9922480620155039,1.0,1.0,1.0,1.0
-1.0,0.015267175572519083,1.0,1.0,-1.0,0.0
-1.0,0.045112781954887216,1.0,1.0,0.9090909090909091,0.0
-0.9912663755458515,0.924812030075188,1.0,0.9259259259259259,0.9,1.0
-1.0,1.0,-0.9591836734693877,1.0,0.0,1.0
-1.0,0.9844961240310077,-1.0,1.0,-0.1,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,0.9847328244274809,-1.0,-0.9259259259259259,0.0,1.0
-1.0,1.0,0.0,1.0,1.0,1.0
-1.0,1.0,0.0,1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,1.0,1.0
-1.0,0.9923076923076923,-1.0,1.0,-0.6,1.0
-1.0,0.9922480620155039,-1.0,1.0,1.0,1.0
-1.0,0.9922480620155039,-1.0,1.0,0.1,1.0
-1.0,1.0,1.0,1.0,-0.1,1.0
-1.0,0.046875,0.0,1.0,1.0,1.0
-0.9913793103448276,0.9769230769230769,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-0.991304347826087,1.0,0.0,0.9259259259259259,1.0,1.0
-1.0,1.0,1.0,1.0,-0.09090909090909091,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,0.007575757575757576,-1.0,1.0,1.0,1.0
-1.0,0.03007518796992481,1.0,1.0,-0.7272727272727273,0.0
-1.0,0.015267175572519083,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,1.0,0.0,-0.9285714285714286,1.0,1.0
-1.0,0.05303030303030303,1.0,1.0,1.0,0.0
-1.0,0.015151515151515152,0.0,1.0,1.0,1.0
-1.0,0.0,-1.0,1.0,0.8,0.0
-1.0,0.9767441860465116,1.0,1.0,1.0,1.0
-1.0,0.007633587786259542,-1.0,1.0,1.0,1.0
-1.0,0.0,0.0,1.0,1.0,0.0
-1.0,0.023255813953488372,0.0,0.8620689655172413,1.0,0.0
-1.0,0.9923664122137404,0.9591836734693877,1.0,1.0,1.0
-0.9828326180257511,0.984251968503937,-1.0,1.0,-0.3333333333333333,1.0
-0.9957081545064378,0.007692307692307693,0.02127659574468085,1.0,1.0,0.0
-1.0,0.031496062992125984,1.0,1.0,1.0,1.0
-1.0,0.007692307692307693,1.0,1.0,1.0,0.0
-1.0,0.007575757575757576,-1.0,0.9642857142857143,1.0,0.0
-1.0,-0.007751937984496124,0.0,0.9655172413793104,1.0,0.0
-1.0,0.007692307692307693,-0.9791666666666666,1.0,1.0,0.0
-1.0,0.9770992366412213,0.0,1.0,1.0,1.0
-1.0,0.015384615384615385,-1.0,-0.9333333333333333,1.0,0.0
-1.0,0.007751937984496124,-1.0,-1.0,1.0,0.0
-1.0,0.0,-1.0,-0.9310344827586207,0.8181818181818182,0.0
-1.0,0.015384615384615385,1.0,0.8620689655172413,0.9,0.0
-1.0,0.0,-1.0,-0.9310344827586207,1.0,0.0
0.9145299145299145,-0.9923076923076923,-1.0,0.06666666666666667,0.0,1.0
-1.0,-0.9365079365079365,-0.8163265306122449,-0.8888888888888888,0.9,0.0
0.9913419913419913,0.9921875,1.0,0.8888888888888888,-0.9,1.0
-1.0,0.9849624060150376,1.0,0.5925925925925926,-0.4,1.0
0.9659574468085106,1.0,1.0,0.8,-0.3,1.0
0.9826839826839827,1.0,1.0,0.9259259259259259,-0.2727272727272727,1.0
-1.0,0.9769230769230769,1.0,0.42857142857142855,-1.0,1.0
0.9914529914529915,0.9694656488549618,1.0,0.7857142857142857,1.0,1.0
0.9913419913419913,0.9847328244274809,1.0,0.9310344827586207,1.0,1.0
-0.9957081545064378,0.9621212121212122,1.0,0.3448275862068966,-1.0,1.0
-1.0,0.9701492537313433,1.0,0.32142857142857145,-1.0,1.0
1.0,0.9389312977099237,1.0,0.4827586206896552,-0.6,1.0
-1.0,-0.9302325581395349,-1.0,-0.9655172413793104,-1.0,-1.0
0.9914163090128756,-0.9923664122137404,-1.0,-1.0,-1.0,-1.0
-0.9914893617021276,-0.9923664122137404,-1.0,-0.9629629629629629,-1.0,-1.0
1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,-0.9844961240310077,-1.0,-1.0,-0.7777777777777778,-1.0
-1.0,0.9696969696969697,1.0,0.92,1.0,1.0
0.9911504424778761,-0.03816793893129771,1.0,-0.8928571428571429,-1.0,1.0
-1.0,0.9847328244274809,0.9375,0.9666666666666667,1.0,1.0
0.935064935064935,-0.9416666666666667,0.875,-0.2777777777777778,-0.7777777777777778,0
0.9914529914529915,1.0,0.9583333333333334,1.0,0.7272727272727273,1.0
0.9914529914529915,1.0,1.0,1.0,1.0,1.0
-0.9656652360515021,1.0,0.9791666666666666,1.0,0.2,1.0
-0.9914163090128756,0.007575757575757576,-1.0,-0.896551724137931,0.9090909090909091,1.0
-1.0,0.9924812030075187,1.0,1.0,0.1,1.0
-1.0,0.015037593984962405,-1.0,0.16666666666666666,1.0,0.0
-0.9828326180257511,1.0,1.0,0.8,-0.4,1.0
-1.0,1.0,1.0,1.0,0.9090909090909091,1.0
-0.9655172413793104,0.9850746268656716,0.9591836734693877,1.0,0.9090909090909091,1.0
0.9484978540772532,-0.9925373134328358,-1.0,0.0,-0.09090909090909091,0.0
0.9484978540772532,0.9924242424242424,1.0,1.0,0.8181818181818182,1.0
-1.0,0.007518796992481203,-0.9795918367346939,0.03333333333333333,1.0,0.0
-1.0,0.8320610687022901,1.0,0.9666666666666667,0.09090909090909091,1.0
-1.0,1.0,1.0,0.9666666666666667,0.1,1.0
-0.9828326180257511,1.0,1.0,1.0,-0.2,1.0
-0.9914893617021276,1.0,1.0,1.0,0.09090909090909091,1.0
-1.0,0.9924812030075187,1.0,1.0,0.09090909090909091,1.0
-1.0,1.0,0.8775510204081632,1.0,0.2727272727272727,1.0
-0.9914529914529915,0.9849624060150376,0.9791666666666666,1.0,0.5454545454545454,1.0
-1.0,1.0,1.0,1.0,0.09090909090909091,1.0
-1.0,1.0,1.0,1.0,0.7,1.0
-1.0,1.0,-0.10204081632653061,1.0,-0.2727272727272727,1.0
0.9829787234042553,1.0,0.9795918367346939,1.0,-0.45454545454545453,1.0
-0.9914893617021276,1.0,1.0,1.0,0.6363636363636364,1.0
-1.0,1.0,0.9591836734693877,1.0,0.18181818181818182,1.0
-0.9914893617021276,1.0,1.0,1.0,0.09090909090909091,1.0
-1.0,1.0,0.9795918367346939,1.0,0.0,1.0
-0.9957264957264957,1.0,1.0,1.0,-0.09090909090909091,1.0
-1.0,1.0,0.9591836734693877,1.0,0.5454545454545454,1.0
-1.0,1.0,1.0,0.9666666666666667,-0.9090909090909091,1.0
-1.0,1.0,1.0,1.0,0.9090909090909091,1.0
-1.0,1.0,1.0,1.0,0.5,1.0
-0.9914893617021276,1.0,1.0,0.9666666666666667,-0.9090909090909091,1.0
0.9659574468085106,1.0,1.0,1.0,-0.9090909090909091,1.0
-1.0,0.9849624060150376,1.0,1.0,-0.09090909090909091,1.0
-1.0,1.0,1.0,1.0,0.09090909090909091,1.0
-1.0,1.0,1.0,1.0,0.09090909090909091,1.0
0.9829787234042553,-0.9925373134328358,-1.0,-1.0,-0.1,0.0
-0.9914893617021276,0.9701492537313433,1.0,1.0,0.9,1.0
-1.0,-0.946969696969697,-0.9591836734693877,-1.0,1.0,1.0
0.45021645021645024,0.9850746268656716,1.0,1.0,-1.0,1.0
0.9955357142857143,1.0,1.0,1.0,-0.5454545454545454,1.0
-0.9659574468085106,1.0,1.0,1.0,1.0,1.0
0.9829059829059829,1.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.8181818181818182,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-0.9914893617021276,1.0,1.0,0.9333333333333333,1.0,1.0
-0.9914529914529915,1.0,1.0,1.0,1.0,1.0
0.9914893617021276,1.0,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
1.0,-1.0,-0.9591836734693877,-0.9333333333333333,-1.0,0.0
-1.0,1.0,0.9795918367346939,1.0,0.8181818181818182,1.0
1.0,1.0,1.0,1.0,-0.09090909090909091,1.0
-1.0,0.0,1.0,1.0,0.2727272727272727,0.0
-1.0,1.0,1.0,1.0,-0.9090909090909091,1.0
1.0,1.0,1.0,1.0,-0.36363636363636365,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
0.9743589743589743,0.8731343283582089,0.9795918367346939,-0.6333333333333333,-0.6363636363636364,1.0
1.0,0.9626865671641791,-1.0,-0.6,-1.0,1.0
0.9914529914529915,1.0,1.0,1.0,-1.0,1.0
1.0,-0.9776119402985075,-1.0,1.0,-0.7272727272727273,1.0
1.0,1.0,1.0,1.0,-0.9090909090909091,1.0
1.0,-0.9850746268656716,-1.0,-1.0,0.0,-1.0
1.0,-0.9850746268656716,-0.08163265306122448,-1.0,1.0,0.0
0.9872340425531915,-0.9924812030075187,-0.9387755102040817,-1.0,-0.8,0.0
-0.987012987012987,1.0,0.9591836734693877,1.0,1.0,1.0
-1.0,1.0,0.04081632653061224,-0.034482758620689655,-1.0,1.0
1.0,-1.0,-1.0,-0.8,-1.0,-1.0
1.0,-1.0,-1.0,-0.8620689655172413,-0.8181818181818182,-1.0
-0.9829059829059829,1.0,0.9583333333333334,1.0,-0.2727272727272727,0.0
-1.0,1.0,-1.0,1.0,0.9090909090909091,1.0
1.0,-1.0,-1.0,0.0,-1.0,0.0
-0.9914893617021276,1.0,-1.0,1.0,1.0,1.0
-0.9914893617021276,1.0,1.0,1.0,0.9090909090909091,1.0
-0.9914163090128756,1.0,1.0,-0.9666666666666667,1.0,1.0
-1.0,1.0,1.0,-0.9333333333333333,1.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,1.0,0.061224489795918366,-0.06666666666666667,-1.0,1.0
-1.0,1.0,1.0,0.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,-1.0,1.0
-1.0,1.0,1.0,1.0,0.9,1.0
-0.9914529914529915,1.0,1.0,0.0,0.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.9090909090909091,1.0
-0.9914893617021276,1.0,1.0,1.0,-1.0,1.0
-1.0,0.9924242424242424,0.9183673469387755,1.0,-0.1,1.0
0.9659574468085106,1.0,1.0,0.9666666666666667,-1.0,1.0
-1.0,1.0,1.0,1.0,-1.0,1.0
-1.0,1.0,1.0,0.06666666666666667,1.0,1.0
-1.0,1.0,1.0,0.9666666666666667,-1.0,1.0
-1.0,1.0,1.0,1.0,0.1111111111111111,1.0
1.0,-1.0,-0.061224489795918366,0.0,1.0,0.0
0.9288888888888889,1.0,1.0,1.0,0.8,0.0
0.9913419913419913,-1.0,-1.0,-0.9333333333333333,-1.0,-1.0
-0.9741379310344828,-0.9849624060150376,-0.02040816326530612,-0.9666666666666667,-0.2727272727272727,1.0
1.0,-0.9701492537313433,-0.061224489795918366,-0.9666666666666667,0.0,-1.0
1.0,-0.9774436090225563,-1.0,-0.9655172413793104,0.2,-1.0
1.0,-0.9849624060150376,-1.0,-1.0,-0.8181818181818182,-1.0
0.9655172413793104,-1.0,-1.0,-0.9285714285714286,0.6363636363636364,-1.0
-0.9914163090128756,-0.9850746268656716,-0.9583333333333334,-1.0,-0.9,-1.0
1.0,1.0,1.0,0.9629629629629629,-0.1,1.0
1.0,1.0,1.0,1.0,-0.1,1.0
0.9913793103448276,1.0,1.0,1.0,0.0,1.0
0.9913793103448276,1.0,1.0,1.0,-0.9090909090909091,1.0
0.9570815450643777,-0.9552238805970149,-1.0,-1.0,-0.5454545454545454,-1.0
-0.9826839826839827,0.9848484848484849,0.9787234042553191,1.0,0.7,1.0
-0.9913793103448276,1.0,0.46938775510204084,-0.3333333333333333,-1.0,1.0
-0.9957264957264957,0.9844961240310077,1.0,-0.4666666666666667,-1.0,1.0
-0.9570815450643777,-0.9147286821705426,-1.0,-0.43333333333333335,0.9090909090909091,-1.0
-1.0,0.9846153846153847,1.0,0.4666666666666667,-0.75,1.0
-0.9914529914529915,0.9765625,1.0,0.03571428571428571,-1.0,1.0
-0.5411255411255411,-0.9922480620155039,-1.0,-0.5172413793103449,1.0,-1.0
-0.9743589743589743,0.9923664122137404,1.0,1.0,-1.0,1.0
-1.0,0.9922480620155039,1.0,1.0,-1.0,1.0
0.8931623931623932,1.0,1.0,1.0,0.7272727272727273,1.0
-1.0,0.9849624060150376,1.0,1.0,-1.0,1.0
-1.0,1.0,1.0,1.0,0.45454545454545453,1.0
1.0,1.0,1.0,1.0,0.09090909090909091,1.0
0.9914163090128756,-0.9694656488549618,-1.0,-0.9,-1.0,-1.0
0.9914893617021276,-0.9849624060150376,-1.0,-1.0,-1.0,-1.0
0.9828326180257511,-1.0,-1.0,-1.0,-1.0,1.0
0.9914529914529915,-1.0,-1.0,-1.0,-1.0,1.0
0.9914529914529915,-1.0,-1.0,-1.0,-1.0,1.0
0.9914163090128756,-1.0,-1.0,-1.0,-1.0,1.0
0.9914893617021276,-1.0,-1.0,-1.0,-1.0,1.0
0.9914529914529915,-1.0,-1.0,-1.0,-1.0,1.0
-0.9658119658119658,-1.0,-1.0,-1.0,-1.0,1.0
0.9914529914529915,-1.0,-1.0,-1.0,1.0,1.0
1.0,-1.0,-1.0,-1.0,-1.0,1.0
0.9914163090128756,-1.0,-0.9591836734693877,-1.0,-1.0,1.0
-0.9914163090128756,0.9848484848484849,1.0,1.0,-0.45454545454545453,1.0
-0.9957081545064378,1.0,1.0,1.0,0.45454545454545453,1.0
-1.0,1.0,1.0,1.0,0.9090909090909091,1.0
-0.9914529914529915,1.0,1.0,1.0,0.9090909090909091,1.0
-1.0,1.0,1.0,1.0,0.9090909090909091,1.0
-1.0,1.0,1.0,1.0,0.9,1.0
-0.9913419913419913,1.0,1.0,0.9310344827586207,0.8181818181818182,1.0
1.0,-1.0,-1.0,-1.0,-0.8181818181818182,-1.0
-0.9913419913419913,-1.0,-1.0,-1.0,-0.9090909090909091,1.0
1.0,-1.0,0.0625,-1.0,-0.8,-1.0
0.9739130434782609,-0.8307692307692308,-1.0,-0.9666666666666667,-0.9090909090909091,-1.0
-0.9656652360515021,0.8307692307692308,0.9183673469387755,0.9,0.8181818181818182,-1.0
1.0,-0.9770992366412213,-1.0,-1.0,-1.0,-1.0
1.0,-1.0,-1.0,-1.0,0.0,-1.0
-1.0,-0.9849624060150376,-1.0,-1.0,0.0,-1.0
0.9914163090128756,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,-1.0,-1.0,-0.9666666666666667,-1.0,-1.0
1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.961038961038961,1.0,1.0,0.9333333333333333,1.0,1.0
-0.9730941704035875,0.9847328244274809,-0.9574468085106383,1.0,0.75,1.0
-0.9912663755458515,0.9925373134328358,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.9,1.0
-1.0,1.0,1.0,1.0,0.9,1.0
-1.0,1.0,-0.9583333333333334,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,-0.2222222222222222,1.0
-1.0,1.0,0.9591836734693877,1.0,1.0,1.0
-1.0,1.0,-0.9591836734693877,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,1.0,1.0
1.0,1.0,0.9591836734693877,1.0,1.0,1.0
-0.9829059829059829,0.9552238805970149,0.9583333333333334,1.0,0.8181818181818182,1.0
0.9656652360515021,-0.9772727272727273,-0.9591836734693877,-0.9310344827586207,-1.0,-1.0
1.0,-0.9925373134328358,-1.0,-1.0,-1.0,0.0
0.9615384615384616,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,0.9850746268656716,1.0,0.9333333333333333,0.45454545454545453,1.0
-1.0,1.0,1.0,0.9333333333333333,1.0,1.0
0.9743589743589743,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9655172413793104,0.9850746268656716,1.0,0.8666666666666667,1.0,1.0
-0.9743589743589743,1.0,1.0,1.0,1.0,1.0
0.9743589743589743,-1.0,-1.0,0.06666666666666667,1.0,-1.0
-0.9828326180257511,0.9701492537313433,-1.0,1.0,1.0,1.0
0.9743589743589743,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,0.9591836734693877,0.0,0.1111111111111111,1.0
-0.9828326180257511,0.9849624060150376,0.02040816326530612,1.0,0.5,1.0
-0.9913419913419913,0.9924812030075187,0.08163265306122448,0.9333333333333333,1.0,1.0
-1.0,0.06153846153846154,0.12244897959183673,0.16666666666666666,1.0,0.0
-1.0,1.0,0.9795918367346939,0.9655172413793104,0.9090909090909091,1.0
-1.0,0.9924242424242424,0.8125,1.0,0.18181818181818182,1.0
0.9829787234042553,-0.9694656488549618,0.9183673469387755,0.9666666666666667,-0.8181818181818182,1.0
-0.9914893617021276,1.0,1.0,1.0,0.09090909090909091,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,0.9591836734693877,1.0,0.45454545454545453,1.0
-1.0,0.0,-0.8163265306122449,0.0,1.0,0.0
-1.0,0.0,0.9387755102040817,0.0,1.0,0.0
0.9914163090128756,-0.9924812030075187,0.9387755102040817,1.0,1.0,1.0
-1.0,1.0,0.9591836734693877,1.0,0.45454545454545453,1.0
-1.0,1.0,1.0,1.0,0.45454545454545453,1.0
-0.9914529914529915,1.0,1.0,1.0,0.2727272727272727,1.0
-1.0,0.9696969696969697,1.0,1.0,0.45454545454545453,1.0
-1.0,0.007462686567164179,0.9795918367346939,0.06666666666666667,0.0,0.0
-0.9914893617021276,0.9849624060150376,1.0,1.0,1.0,1.0
-1.0,0.007518796992481203,0.9795918367346939,0.03333333333333333,1.0,0.0
-1.0,0.9925373134328358,1.0,1.0,0.8181818181818182,1.0
0.9145299145299145,1.0,1.0,1.0,0.8181818181818182,1.0
0.9914893617021276,1.0,1.0,1.0,1.0,1.0
-0.9914893617021276,0.9925373134328358,-0.9795918367346939,1.0,1.0,0.0
-1.0,0.0,-0.02040816326530612,0.0,1.0,0.0
-1.0,0.0,0.0,0.0,1.0,0.0
-1.0,0.9925373134328358,-0.020833333333333332,1.0,0.0,1.0
-0.9829059829059829,0.9699248120300752,0.9583333333333334,1.0,0.09090909090909091,1.0
-0.9743589743589743,0.9925373134328358,-1.0,0.03333333333333333,1.0,1.0
-0.9913793103448276,0.9924812030075187,0.08163265306122448,1.0,0.2727272727272727,1.0
-1.0,0.9924812030075187,1.0,1.0,0.7272727272727273,1.0
-1.0,0.007575757575757576,-1.0,0.03333333333333333,1.0,0.0
-1.0,1.0,0.9795918367346939,1.0,0.7272727272727273,1.0
-1.0,0.9850746268656716,0.9795918367346939,1.0,-0.1,1.0
-1.0,1.0,1.0,1.0,0.5454545454545454,1.0
-1.0,1.0,1.0,1.0,0.3,1.0
-0.9914893617021276,1.0,-0.8958333333333334,1.0,0.8181818181818182,1.0
-0.9914163090128756,0.0,0.9791666666666666,0.0,1.0,1.0
-1.0,-0.007518796992481203,-1.0,0.0,1.0,0.0
-1.0,0.9924812030075187,0.9791666666666666,1.0,0.8181818181818182,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,0.0,-1.0,0.0,1.0,1.0
-1.0,0.9924812030075187,1.0,1.0,0.8181818181818182,1.0
-1.0,1.0,1.0,1.0,0.8181818181818182,1.0
-1.0,1.0,1.0,0.9666666666666667,-0.18181818181818182,1.0
-1.0,0.0,-1.0,0.0,1.0,1.0
-1.0,-0.007518796992481203,-1.0,0.0,1.0,0.0
-1.0,0.9925373134328358,-0.9791666666666666,1.0,0.8,1.0
-1.0,0.9849624060150376,-1.0,0.0,1.0,0.0
-1.0,0.9848484848484849,1.0,1.0,-0.8,1.0
-1.0,0.9850746268656716,0.9787234042553191,1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,1.0,1.0
-1.0,1.0,0.0,1.0,1.0,1.0
-1.0,0.9699248120300752,-1.0,0.9655172413793104,1.0,1.0
-1.0,1.0,0.9791666666666666,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,-0.09090909090909091,1.0
0.9826839826839827,0.9849624060150376,1.0,1.0,0.9090909090909091,1.0
0.9914163090128756,-0.9097744360902256,-1.0,-1.0,-0.9090909090909091,-1.0
0.9914163090128756,-0.9701492537313433,0.9787234042553191,-0.03333333333333333,-1.0,1.0
-1.0,0.9701492537313433,-1.0,1.0,1.0,0.0
1.0,-0.9699248120300752,-0.9787234042553191,-0.20689655172413793,-0.09090909090909091,0.0
1.0,-0.9663865546218487,-0.9148936170212766,-0.8928571428571429,-0.9,0
-0.9026548672566371,0.016666666666666666,0.9772727272727273,0.8571428571428571,-0.8,1.0
-0.9295154185022027,0.9838709677419355,-0.07142857142857142,1.0,1.0,1.0
-0.973568281938326,1.0,0.09302325581395349,0.9310344827586207,-1.0,1.0
-1.0,1.0,0.1111111111111111,1.0,-0.8181818181818182,1.0
1.0,0.0546875,0.9166666666666666,1.0,-1.0,0.0
1.0,0.007874015748031496,0.0425531914893617,1.0,0.0,0.0
0.9914163090128756,0.984251968503937,-0.10638297872340426,1.0,0.0,1.0
-1.0,0.9922480620155039,0.125,1.0,0.7,1.0
-1.0,1.0,0.125,1.0,0.0,1.0
-1.0,0.030534351145038167,1.0,1.0,1.0,0.0
0.9914893617021276,0.038461538461538464,1.0,1.0,-1.0,0.0
-0.9914529914529915,1.0,0.16666666666666666,1.0,-0.9,1.0
0.9914529914529915,0.9770992366412213,0.3404255319148936,0.8620689655172413,0.0,1.0
-1.0,0.9923664122137404,-0.020833333333333332,1.0,0.0,1.0
